word,bFrequency,bWeight,gFrequency,gWeight,start
accordingtohisgloriousrichesinchrist,1,0,0,0,FALSE
colosse,1,0,0,0,FALSE
colossians,1,0,0,0,FALSE
supremacy,1,0,0,0,FALSE
admonishing,1,0,0,0,FALSE
energy,1,0,4,2,FALSE
powerfully,1,0,0,0,FALSE
namely,1,0,0,0,FALSE
sounding,1,0,0,0,FALSE
deceptive,1,0,0,0,FALSE
philosophy,1,0,7,4,FALSE
deity,1,0,0,0,FALSE
disarmed,1,0,0,0,FALSE
triumphing,1,0,0,0,FALSE
reality,1,0,3,2,FALSE
delights,1,0,1,1,FALSE
disqualify,1,0,0,0,FALSE
notions,1,0,0,0,FALSE
supported,1,0,1,1,FALSE
ligaments,1,0,0,0,FALSE
sinews,1,0,0,0,FALSE
handle,1,0,0,0,FALSE
imposed,1,0,0,0,FALSE
restraining,1,0,2,1,FALSE
setyourmindsonthingsabovenoton,1,0,0,0,FALSE
barbarian,1,0,0,0,FALSE
scythian,1,0,0,0,FALSE
grievances,1,0,0,0,FALSE
virtues,1,0,0,0,FALSE
binds,1,0,3,2,FALSE
embitter,1,0,0,0,FALSE
watchful,1,0,1,1,FALSE
conversation,1,0,1,1,FALSE
seasoned,1,0,0,0,FALSE
cousin,1,0,0,0,FALSE
wrestling,1,0,0,0,FALSE
vouch,1,0,0,0,FALSE
hierapolis,1,0,0,0,FALSE
nympha,1,0,0,0,FALSE
laodiceans,1,0,0,0,FALSE
mentioning,1,0,0,0,FALSE
inspired,1,0,0,0,FALSE
conviction,1,0,4,2,FALSE
reception,1,0,0,0,FALSE
rescues,1,0,0,0,FALSE
failure,1,0,4,2,FALSE
trick,1,0,0,0,FALSE
tests,1,0,0,0,FALSE
mask,1,0,0,0,FALSE
toil,1,0,0,0,FALSE
deals,1,0,0,0,FALSE
urging,1,0,0,0,FALSE
displease,1,0,0,0,FALSE
memories,1,0,0,0,FALSE
passionate,1,0,2,1,FALSE
heathen,1,0,2,1,FALSE
dependent,1,0,0,0,FALSE
precede,1,0,0,0,FALSE
pays,1,0,0,0,FALSE
relief,1,0,0,0,FALSE
includes,1,0,0,0,FALSE
supposed,1,0,0,0,FALSE
occurs,1,0,0,0,FALSE
exalt,1,0,0,0,FALSE
overthrow,1,0,0,0,FALSE
delusion,1,0,12,7,FALSE
belief,1,0,1,1,FALSE
laboring,1,0,0,0,FALSE
toiling,1,0,0,0,FALSE
tire,1,0,0,0,FALSE
endless,1,0,1,1,FALSE
promote,1,0,0,0,FALSE
meaningless,1,0,0,0,FALSE
affirm,1,0,0,0,FALSE
uses,1,0,0,0,FALSE
properly,1,0,0,0,FALSE
irreligious,1,0,0,0,FALSE
perverts,1,0,1,1,FALSE
traders,1,0,1,1,FALSE
perjurers,1,0,0,0,FALSE
conforms,1,0,1,1,FALSE
appointing,1,0,0,0,FALSE
blasphemer,1,0,0,0,FALSE
persecutor,1,0,0,0,FALSE
abundantly,1,0,0,0,FALSE
unlimited,1,0,0,0,FALSE
intercession,1,0,0,0,FALSE
peaceful,1,0,0,0,FALSE
forthereisonegodandonemediator,1,0,0,0,FALSE
modestly,1,0,0,0,FALSE
decency,1,0,1,1,FALSE
appropriate,1,0,0,0,FALSE
quietness,1,0,0,0,FALSE
childbearing,1,0,0,0,FALSE
reproach,1,0,0,0,FALSE
respectable,1,0,0,0,FALSE
quarrelsome,1,0,0,0,FALSE
lover,1,0,3,2,FALSE
recent,1,0,0,0,FALSE
indulging,1,0,0,0,FALSE
deacon,1,0,0,0,FALSE
delayed,1,0,0,0,FALSE
vindicated,1,0,0,0,FALSE
hypocritical,1,0,1,1,FALSE
tales,1,0,0,0,FALSE
diligent,1,0,0,0,FALSE
wholly,1,0,0,0,FALSE
hearers,1,0,0,0,FALSE
exhort,1,0,0,0,FALSE
absolute,1,0,7,4,FALSE
grandchildren,1,0,0,0,FALSE
repaying,1,0,0,0,FALSE
grandparents,1,0,0,0,FALSE
immediate,1,0,1,1,FALSE
devoting,1,0,1,1,FALSE
idlers,1,0,0,0,FALSE
hasty,1,0,0,0,FALSE
frequent,1,0,0,0,FALSE
trail,1,0,0,0,FALSE
unhealthy,1,0,0,0,FALSE
suspicions,1,0,0,0,FALSE
friction,1,0,0,0,FALSE
financial,1,0,0,0,FALSE
contentment,1,0,2,1,FALSE
harmful,1,0,0,0,FALSE
griefs,1,0,0,0,FALSE
unapproachable,1,0,0,0,FALSE
uncertain,1,0,0,0,FALSE
enjoyment,1,0,5,3,FALSE
professed,1,0,0,0,FALSE
recalling,1,0,0,0,FALSE
reminded,1,0,0,0,FALSE
grandmother,1,0,0,0,FALSE
lois,1,0,0,0,FALSE
eunice,1,0,0,0,FALSE
fan,1,0,0,0,FALSE
flame,1,0,5,3,FALSE
timidity,1,0,0,0,FALSE
phygelus,1,0,0,0,FALSE
hermogenes,1,0,0,0,FALSE
civilian,1,0,0,0,FALSE
athlete,1,0,0,0,FALSE
victor,1,0,0,0,FALSE
hardworking,1,0,0,0,FALSE
reminding,1,0,0,0,FALSE
handles,1,0,0,0,FALSE
gangrene,1,0,0,0,FALSE
philetus,1,0,0,0,FALSE
confesses,1,0,0,0,FALSE
ignoble,1,0,0,0,FALSE
cleanses,1,0,0,0,FALSE
youth,1,0,1,1,FALSE
stupid,1,0,0,0,FALSE
resentful,1,0,0,0,FALSE
unforgiving,1,0,0,0,FALSE
brutal,1,0,0,0,FALSE
treacherous,1,0,0,0,FALSE
willed,1,0,0,0,FALSE
loaded,1,0,0,0,FALSE
jannes,1,0,0,0,FALSE
jambres,1,0,0,0,FALSE
infancy,1,0,1,1,FALSE
rebuking,1,0,0,0,FALSE
correcting,1,0,0,0,FALSE
equipped,1,0,0,0,FALSE
correct,1,0,0,0,FALSE
suit,1,0,0,0,FALSE
itching,1,0,0,0,FALSE
situations,1,0,0,0,FALSE
discharge,1,0,0,0,FALSE
award,1,0,0,0,FALSE
crescens,1,0,0,0,FALSE
dalmatia,1,0,0,0,FALSE
carpus,1,0,0,0,FALSE
parchments,1,0,0,0,FALSE
metalworker,1,0,0,0,FALSE
eubulus,1,0,0,0,FALSE
greets,1,0,0,0,FALSE
pudens,1,0,0,0,FALSE
linus,1,0,0,0,FALSE
claudia,1,0,0,0,FALSE
unfinished,1,0,0,0,FALSE
overbearing,1,0,0,0,FALSE
tempered,1,0,0,0,FALSE
refute,1,0,0,0,FALSE
rebellious,1,0,0,0,FALSE
ruining,1,0,0,0,FALSE
households,1,0,0,0,FALSE
brutes,1,0,0,0,FALSE
gluttons,1,0,0,0,FALSE
unfit,1,0,0,0,FALSE
addicted,1,0,1,1,FALSE
malign,1,0,0,0,FALSE
seriousness,1,0,0,0,FALSE
soundness,1,0,0,0,FALSE
attractive,1,0,0,0,FALSE
ungodliness,1,0,0,0,FALSE
peaceable,1,0,0,0,FALSE
rebirth,1,0,4,2,FALSE
stress,1,0,0,0,FALSE
profitable,1,0,0,0,FALSE
unprofitable,1,0,0,0,FALSE
divisive,1,0,0,0,FALSE
warped,1,0,0,0,FALSE
artemas,1,0,0,0,FALSE
nicopolis,1,0,0,0,FALSE
zenas,1,0,0,0,FALSE
necessities,1,0,0,0,FALSE
apphia,1,0,0,0,FALSE
spontaneous,1,0,0,0,FALSE
dearer,1,0,1,1,FALSE
owes,1,0,0,0,FALSE
representation,1,0,0,0,FALSE
sustaining,1,0,0,0,FALSE
inherited,1,0,0,0,FALSE
ministering,1,0,0,0,FALSE
drift,1,0,0,0,FALSE
binding,1,0,1,1,FALSE
violation,1,0,0,0,FALSE
ignore,1,0,0,0,FALSE
crowned,1,0,1,1,FALSE
humanity,1,0,0,0,FALSE
rebelled,1,0,0,0,FALSE
combine,1,0,0,0,FALSE
sharper,1,0,0,0,FALSE
penetrates,1,0,0,0,FALSE
joints,1,0,0,0,FALSE
marrow,1,0,0,0,FALSE
attitudes,1,0,0,0,FALSE
sympathize,1,0,0,0,FALSE
selected,1,0,0,0,FALSE
petitions,1,0,0,0,FALSE
source,1,0,8,5,FALSE
infant,1,0,0,0,FALSE
distinguish,1,0,0,0,FALSE
maturity,1,0,0,0,FALSE
baptisms,1,0,0,0,FALSE
permitting,1,0,0,0,FALSE
crucifying,1,0,0,0,FALSE
subjecting,1,0,0,0,FALSE
farmed,1,0,0,0,FALSE
diligence,1,0,0,0,FALSE
unchanging,1,0,3,2,FALSE
unchangeable,1,0,1,1,FALSE
defeat,1,0,1,1,FALSE
plunder,1,0,0,0,FALSE
trace,1,0,1,1,FALSE
lesser,1,0,3,2,FALSE
collects,1,0,0,0,FALSE
levitical,1,0,0,0,FALSE
indestructible,1,0,6,4,FALSE
sworn,1,0,0,0,FALSE
guarantee,1,0,0,0,FALSE
office,1,0,0,0,FALSE
intercede,1,0,0,0,FALSE
appoints,1,0,0,0,FALSE
prescribed,1,0,2,1,FALSE
founded,1,0,1,1,FALSE
aging,1,0,0,0,FALSE
budded,1,0,0,0,FALSE
cherubim,1,0,0,0,FALSE
overshadowing,1,0,0,0,FALSE
illustration,1,0,1,1,FALSE
washings,1,0,0,0,FALSE
applying,1,0,0,0,FALSE
heifer,1,0,0,0,FALSE
unblemished,1,0,0,0,FALSE
ceremonies,1,0,0,0,FALSE
copies,1,0,0,0,FALSE
realities,1,0,0,0,FALSE
repeated,1,0,0,0,FALSE
endlessly,1,0,0,0,FALSE
annual,1,0,0,0,FALSE
reminder,1,0,0,0,FALSE
performs,1,0,3,2,FALSE
offers,1,0,1,1,FALSE
unswervingly,1,0,0,0,FALSE
spur,1,0,0,0,FALSE
contest,1,0,0,0,FALSE
sometimes,1,0,0,0,FALSE
sympathized,1,0,0,0,FALSE
confiscation,1,0,0,0,FALSE
lasting,1,0,0,0,FALSE
shrinks,1,0,0,0,FALSE
ancients,1,0,0,0,FALSE
experience,1,0,4,2,FALSE
rewards,1,0,0,0,FALSE
tents,1,0,0,0,FALSE
architect,1,0,0,0,FALSE
numerous,1,0,0,0,FALSE
countless,1,0,2,1,FALSE
admitted,1,0,0,0,FALSE
exodus,1,0,0,0,FALSE
edict,1,0,0,0,FALSE
destroyer,1,0,3,2,FALSE
gideon,1,0,0,0,FALSE
barak,1,0,0,0,FALSE
samson,1,0,0,0,FALSE
jephthah,1,0,0,0,FALSE
conquered,1,0,5,3,FALSE
administered,1,0,0,0,FALSE
routed,1,0,0,0,FALSE
jeers,1,0,0,0,FALSE
flogging,1,0,0,0,FALSE
sawed,1,0,0,0,FALSE
sheepskins,1,0,0,0,FALSE
goatskins,1,0,0,0,FALSE
destitute,1,0,0,0,FALSE
deserts,1,0,0,0,FALSE
hinders,1,0,0,0,FALSE
entangles,1,0,0,0,FALSE
perfecter,1,0,0,0,FALSE
scorning,1,0,0,0,FALSE
resisted,1,0,0,0,FALSE
addresses,1,0,0,0,FALSE
rebukes,1,0,0,0,FALSE
punishes,1,0,0,0,FALSE
treating,1,0,0,0,FALSE
undergoes,1,0,0,0,FALSE
feeble,1,0,0,0,FALSE
misses,1,0,0,0,FALSE
oldest,1,0,0,0,FALSE
blast,1,0,0,0,FALSE
touches,1,0,1,1,FALSE
terrifying,1,0,0,0,FALSE
acceptably,1,0,0,0,FALSE
consuming,1,0,0,0,FALSE
adulterer,1,0,0,0,FALSE
forsake,1,0,1,1,FALSE
carries,1,0,1,1,FALSE
honorably,1,0,0,0,FALSE
particularly,1,0,0,0,FALSE
equip,1,0,0,0,FALSE
exhortation,1,0,0,0,FALSE
develops,1,0,1,1,FALSE
lacks,1,0,0,0,FALSE
wave,1,0,0,0,FALSE
flower,1,0,1,1,FALSE
blossom,1,0,0,0,FALSE
enticed,1,0,0,0,FALSE
shifting,1,0,0,0,FALSE
shadows,1,0,0,0,FALSE
moral,1,0,0,0,FALSE
prevalent,1,0,0,0,FALSE
humbly,1,0,0,0,FALSE
tight,1,0,0,0,FALSE
rein,1,0,0,0,FALSE
oneself,1,0,1,1,FALSE
shabby,1,0,0,0,FALSE
discriminated,1,0,0,0,FALSE
exploiting,1,0,0,0,FALSE
dragging,1,0,0,0,FALSE
slandering,1,0,0,0,FALSE
convicted,1,0,0,0,FALSE
triumphs,1,0,0,0,FALSE
shudder,1,0,0,0,FALSE
direction,1,0,0,0,FALSE
presume,1,0,0,0,FALSE
check,1,0,0,0,FALSE
bits,1,0,0,0,FALSE
steered,1,0,0,0,FALSE
rudder,1,0,0,0,FALSE
forest,1,0,0,0,FALSE
spark,1,0,0,0,FALSE
tame,1,0,0,0,FALSE
restless,1,0,0,0,FALSE
grapevine,1,0,0,0,FALSE
impartial,1,0,1,1,FALSE
fights,1,0,0,0,FALSE
friendship,1,0,0,0,FALSE
envies,1,0,0,0,FALSE
laughter,1,0,0,0,FALSE
lawgiver,1,0,1,1,FALSE
vanishes,1,0,0,0,FALSE
rotted,1,0,0,0,FALSE
moths,1,0,1,1,FALSE
corroded,1,0,0,0,FALSE
corrosion,1,0,0,0,FALSE
hoarded,1,0,0,0,FALSE
mowed,1,0,0,0,FALSE
slaughter,1,0,2,1,FALSE
yield,1,0,2,1,FALSE
rains,1,0,1,1,FALSE
spoil,1,0,0,0,FALSE
shielded,1,0,0,0,FALSE
perishes,1,0,0,0,FALSE
glories,1,0,1,1,FALSE
impartially,1,0,1,1,FALSE
defect,1,0,0,0,FALSE
crave,1,0,1,1,FALSE
visits,1,0,0,0,FALSE
supreme,1,0,58,36,FALSE
brotherhood,1,0,0,0,FALSE
retaliate,1,0,0,0,FALSE
adornment,1,0,0,0,FALSE
jewelry,1,0,0,0,FALSE
unfading,1,0,0,0,FALSE
sympathetic,1,0,0,0,FALSE
attentive,1,0,0,0,FALSE
symbolizes,1,0,0,0,FALSE
removal,1,0,0,0,FALSE
dirt,1,0,0,0,FALSE
carousing,1,0,0,0,FALSE
abuse,1,0,0,0,FALSE
faithfully,1,0,0,0,FALSE
administering,1,0,0,0,FALSE
forms,1,0,7,4,FALSE
meddler,1,0,0,0,FALSE
sothenthosewhosufferaccordingto,1,0,0,0,FALSE
lording,1,0,0,0,FALSE
prowls,1,0,0,0,FALSE
undergoing,1,0,0,0,FALSE
steadfast,1,0,2,1,FALSE
ineffective,1,0,0,0,FALSE
nearsighted,1,0,0,0,FALSE
cleverly,1,0,0,0,FALSE
invented,1,0,0,0,FALSE
majestic,1,0,0,0,FALSE
dawns,1,0,0,0,FALSE
introduce,1,0,0,0,FALSE
destructive,1,0,0,0,FALSE
heresies,1,0,0,0,FALSE
disrepute,1,0,0,0,FALSE
gloomy,1,0,0,0,FALSE
dungeons,1,0,0,0,FALSE
preacher,1,0,1,1,FALSE
brute,1,0,0,0,FALSE
carouse,1,0,0,0,FALSE
blots,1,0,0,0,FALSE
reveling,1,0,0,0,FALSE
seduce,1,0,0,0,FALSE
accursed,1,0,0,0,FALSE
beor,1,0,0,0,FALSE
restrained,1,0,1,1,FALSE
madness,1,0,0,0,FALSE
mists,1,0,0,0,FALSE
appealing,1,0,0,0,FALSE
lustful,1,0,0,0,FALSE
entangled,1,0,2,1,FALSE
proverbs,1,0,0,0,FALSE
dog,1,0,1,1,FALSE
vomit,1,0,0,0,FALSE
wallowing,1,0,0,0,FALSE
reminders,1,0,0,0,FALSE
stimulate,1,0,0,0,FALSE
wholesome,1,0,0,0,FALSE
recall,1,0,0,0,FALSE
scoffing,1,0,0,0,FALSE
existed,1,0,1,1,FALSE
deluged,1,0,0,0,FALSE
slowness,1,0,0,0,FALSE
melt,1,0,0,0,FALSE
spotless,1,0,1,1,FALSE
writes,1,0,0,0,FALSE
contain,1,0,0,0,FALSE
antichrists,1,0,0,0,FALSE
thetruth,1,0,0,0,FALSE
unashamed,1,0,0,0,FALSE
viewpoint,1,0,0,0,FALSE
burdensome,1,0,0,0,FALSE
refer,1,0,0,0,FALSE
paper,1,0,0,0,FALSE
health,1,0,1,1,FALSE
diotrephes,1,0,0,0,FALSE
gossiping,1,0,0,0,FALSE
rd,1,0,0,0,FALSE
contend,1,0,0,0,FALSE
license,1,0,0,0,FALSE
positions,1,0,0,0,FALSE
dreamers,1,0,0,0,FALSE
pollute,1,0,0,0,FALSE
unreasoning,1,0,0,0,FALSE
korah,1,0,0,0,FALSE
feasts,1,0,1,1,FALSE
slightest,1,0,0,0,FALSE
qualm,1,0,0,0,FALSE
wandering,1,0,0,0,FALSE
grumblers,1,0,0,0,FALSE
faultfinders,1,0,0,0,FALSE
flatter,1,0,0,0,FALSE
instincts,1,0,1,1,FALSE
stained,1,0,0,0,FALSE
forevermore,1,0,0,0,FALSE
reads,1,0,0,0,FALSE
companion,1,0,0,0,FALSE
patmos,1,0,0,0,FALSE
sash,1,0,0,0,FALSE
chest,1,0,0,0,FALSE
glowing,1,0,3,2,FALSE
doubleedged,1,0,0,0,FALSE
renounce,1,0,5,3,FALSE
antipas,1,0,0,0,FALSE
balak,1,0,0,0,FALSE
committing,1,0,0,0,FALSE
burnished,1,0,0,0,FALSE
jezebel,1,0,0,0,FALSE
misleads,1,0,0,0,FALSE
impose,1,0,0,0,FALSE
soiled,1,0,0,0,FALSE
blot,1,0,0,0,FALSE
shuts,1,0,1,1,FALSE
lukewarm,1,0,0,0,FALSE
acquired,1,0,1,1,FALSE
pitiful,1,0,0,0,FALSE
salve,1,0,0,0,FALSE
earnest,1,0,0,0,FALSE
resembling,1,0,0,0,FALSE
sides,1,0,1,1,FALSE
triumphed,1,0,0,0,FALSE
rode,1,0,0,0,FALSE
conqueror,1,0,1,1,FALSE
conquest,1,0,0,0,FALSE
slay,1,0,4,2,FALSE
quart,1,0,0,0,FALSE
quarts,1,0,0,0,FALSE
pale,1,0,0,0,FALSE
maintained,1,0,0,0,FALSE
receded,1,0,0,0,FALSE
rolling,1,0,0,0,FALSE
princes,1,0,2,1,FALSE
hide,1,0,0,0,FALSE
reuben,1,0,0,0,FALSE
gad,1,0,0,0,FALSE
issachar,1,0,0,0,FALSE
tribulation,1,0,0,0,FALSE
ablaze,1,0,0,0,FALSE
torch,1,0,0,0,FALSE
wormwood,1,0,0,0,FALSE
blasts,1,0,0,0,FALSE
shaft,1,0,0,0,FALSE
gigantic,1,0,0,0,FALSE
elude,1,0,0,0,FALSE
thundering,1,0,0,0,FALSE
chariots,1,0,0,0,FALSE
stings,1,0,0,0,FALSE
abaddon,1,0,0,0,FALSE
apollyon,1,0,0,0,FALSE
woes,1,0,0,0,FALSE
mounted,1,0,0,0,FALSE
million,1,0,0,0,FALSE
blue,1,0,0,0,FALSE
yellow,1,0,0,0,FALSE
inflict,1,0,0,0,FALSE
injury,1,0,1,1,FALSE
thefts,1,0,0,0,FALSE
robed,1,0,0,0,FALSE
devours,1,0,0,0,FALSE
overpower,1,0,0,0,FALSE
gaze,1,0,4,2,FALSE
gloat,1,0,0,0,FALSE
survivors,1,0,0,0,FALSE
begun,1,0,1,1,FALSE
rewarding,1,0,0,0,FALSE
hailstorm,1,0,0,0,FALSE
wondrous,1,0,0,0,FALSE
enormous,1,0,0,0,FALSE
tail,1,0,0,0,FALSE
flung,1,0,0,0,FALSE
snatched,1,0,0,0,FALSE
accuses,1,0,0,0,FALSE
fly,1,0,3,2,FALSE
swallowing,1,0,0,0,FALSE
leopard,1,0,0,0,FALSE
conquer,1,0,5,3,FALSE
exercised,1,0,0,0,FALSE
causing,1,0,2,1,FALSE
calculate,1,0,0,0,FALSE
peal,1,0,0,0,FALSE
playing,1,0,0,0,FALSE
worships,1,0,2,1,FALSE
harvested,1,0,0,0,FALSE
clusters,1,0,0,0,FALSE
flowed,1,0,0,0,FALSE
bridles,1,0,0,0,FALSE
victorious,1,0,1,1,FALSE
sashes,1,0,0,0,FALSE
chests,1,0,0,0,FALSE
ugly,1,0,0,0,FALSE
scorch,1,0,0,0,FALSE
plunged,1,0,0,0,FALSE
gnawed,1,0,0,0,FALSE
dried,1,0,1,1,FALSE
frogs,1,0,0,0,FALSE
armageddon,1,0,0,0,FALSE
tremendous,1,0,0,0,FALSE
quake,1,0,0,0,FALSE
hailstones,1,0,0,0,FALSE
intoxicated,1,0,0,0,FALSE
abominable,1,0,0,0,FALSE
rides,1,0,0,0,FALSE
multitudes,1,0,0,0,FALSE
accomplish,1,0,2,1,FALSE
agreeing,1,0,0,0,FALSE
illuminated,1,0,0,0,FALSE
bird,1,0,0,0,FALSE
luxuries,1,0,0,0,FALSE
piled,1,0,0,0,FALSE
mix,1,0,0,0,FALSE
portion,1,0,0,0,FALSE
consumed,1,0,0,0,FALSE
terrifiedathertormenttheywillstand,1,0,0,0,FALSE
doom,1,0,0,0,FALSE
buys,1,0,0,0,FALSE
silk,1,0,0,0,FALSE
citron,1,0,0,0,FALSE
ivory,1,0,0,0,FALSE
marble,1,0,0,0,FALSE
cinnamon,1,0,0,0,FALSE
spice,1,0,0,0,FALSE
frankincense,1,0,0,0,FALSE
carriages,1,0,0,0,FALSE
vanished,1,0,2,1,FALSE
recovered,1,0,0,0,FALSE
exclaim,1,0,0,0,FALSE
boulder,1,0,0,0,FALSE
size,1,0,0,0,FALSE
musicians,1,0,0,0,FALSE
trumpeters,1,0,0,0,FALSE
spell,1,0,0,0,FALSE
treads,1,0,1,1,FALSE
thigh,1,0,0,0,FALSE
captured,1,0,0,0,FALSE
deluded,1,0,3,2,FALSE
gorged,1,0,0,0,FALSE
gog,1,0,0,0,FALSE
magog,1,0,0,0,FALSE
breadth,1,0,0,0,FALSE
devoured,1,0,0,0,FALSE
beautifully,1,0,0,0,FALSE
andiwillbehisgodandhewillbemy,1,0,0,0,FALSE
cowardly,1,0,0,0,FALSE
jewel,1,0,0,0,FALSE
square,1,0,0,0,FALSE
cubits,1,0,0,0,FALSE
thick,1,0,0,0,FALSE
measurement,1,0,0,0,FALSE
decorated,1,0,0,0,FALSE
sapphire,1,0,0,0,FALSE
chalcedony,1,0,0,0,FALSE
sardonyx,1,0,0,0,FALSE
chrysolite,1,0,0,0,FALSE
beryl,1,0,0,0,FALSE
topaz,1,0,0,0,FALSE
chrysoprase,1,0,0,0,FALSE
jacinth,1,0,0,0,FALSE
twelfth,1,0,1,1,FALSE
amethyst,1,0,0,0,FALSE
pearl,1,0,0,0,FALSE
transparent,1,0,0,0,FALSE
arjuna,0,0,118,73,TRUE
thou,0,0,117,73,FALSE
thy,0,0,84,52,FALSE
krishna,0,0,59,37,TRUE
shri,0,0,58,36,TRUE
thee,0,0,58,36,FALSE
_,0,0,43,27,FALSE
art,0,0,38,24,FALSE
science,0,0,23,14,FALSE
shalt,0,0,23,14,FALSE
renunciation,0,0,21,13,FALSE
intellect,0,0,20,12,FALSE
bhagavad,0,0,18,11,FALSE
gita,0,0,18,11,FALSE
upanishads,0,0,18,11,FALSE
colloquy,0,0,18,11,FALSE
chapter,0,0,18,11,FALSE
entitled,0,0,18,11,FALSE
beloved,0,0,18,11,FALSE
attains,0,0,16,10,FALSE
austerity,0,0,16,10,FALSE
thine,0,0,15,9,FALSE
hast,0,0,15,9,FALSE
meditation,0,0,14,9,FALSE
worlds,0,0,13,8,FALSE
attachment,0,0,13,8,FALSE
sages,0,0,13,8,FALSE
sage,0,0,13,8,FALSE
spirituality,0,0,12,7,FALSE
bliss,0,0,12,7,FALSE
infinite,0,0,11,7,FALSE
enjoys,0,0,11,7,FALSE
product,0,0,11,7,FALSE
thyself,0,0,11,7,FALSE
sanjaya,0,0,10,6,FALSE
saint,0,0,10,6,FALSE
dhritarashtra,0,0,9,6,FALSE
austerities,0,0,9,6,FALSE
bheeshma,0,0,8,5,FALSE
concentration,0,0,8,5,FALSE
threefold,0,0,8,5,FALSE
discrimination,0,0,7,4,FALSE
meditate,0,0,7,4,FALSE
yoga,0,0,7,4,FALSE
equally,0,0,7,4,FALSE
immovable,0,0,6,4,FALSE
inaction,0,0,6,4,FALSE
concentrated,0,0,6,4,FALSE
results,0,0,6,4,FALSE
devotee,0,0,6,4,FALSE
personality,0,0,6,4,FALSE
vitality,0,0,6,4,FALSE
liberation,0,0,6,4,FALSE
mystic,0,0,6,4,FALSE
vanity,0,0,6,4,FALSE
drona,0,0,5,3,FALSE
passes,0,0,5,3,FALSE
equanimity,0,0,5,3,FALSE
unborn,0,0,5,3,FALSE
unmanifest,0,0,5,3,FALSE
concentrate,0,0,5,3,FALSE
steady,0,0,5,3,FALSE
renouncing,0,0,5,3,FALSE
illusion,0,0,5,3,FALSE
indifferent,0,0,5,3,FALSE
honour,0,0,5,3,FALSE
thereby,0,0,5,3,FALSE
practise,0,0,5,3,FALSE
merit,0,0,5,3,FALSE
mans,0,0,5,3,FALSE
realises,0,0,5,3,FALSE
vital,0,0,5,3,FALSE
perception,0,0,5,3,FALSE
dissolved,0,0,5,3,FALSE
realise,0,0,5,3,FALSE
verily,0,0,5,3,FALSE
om,0,0,5,3,FALSE
splendour,0,0,5,3,FALSE
divinity,0,0,5,3,FALSE
cosmic,0,0,5,3,FALSE
seers,0,0,5,3,FALSE
pandavas,0,0,4,2,FALSE
brave,0,0,4,2,FALSE
kunti,0,0,4,2,FALSE
limbs,0,0,4,2,FALSE
unmoved,0,0,4,2,FALSE
marvellous,0,0,4,2,FALSE
wilt,0,0,4,2,FALSE
dishonour,0,0,4,2,FALSE
contemplation,0,0,4,2,FALSE
object,0,0,4,2,FALSE
absorbed,0,0,4,2,FALSE
vedic,0,0,4,2,FALSE
ocean,0,0,4,2,FALSE
doer,0,0,4,2,FALSE
canst,0,0,4,2,FALSE
consequences,0,0,4,2,FALSE
prana,0,0,4,2,FALSE
apana,0,0,4,2,FALSE
nectar,0,0,4,2,FALSE
realised,0,0,4,2,FALSE
refuge,0,0,4,2,FALSE
universal,0,0,4,2,FALSE
assuredly,0,0,4,2,FALSE
movable,0,0,4,2,FALSE
omnipresent,0,0,4,2,FALSE
devotees,0,0,4,2,FALSE
manifestations,0,0,4,2,FALSE
harmlessness,0,0,4,2,FALSE
prevails,0,0,4,2,FALSE
despondency,0,0,3,2,FALSE
battlefield,0,0,3,2,FALSE
drupada,0,0,3,2,FALSE
bheema,0,0,3,2,FALSE
valiant,0,0,3,2,FALSE
karna,0,0,3,2,FALSE
grandfather,0,0,3,2,FALSE
kuru,0,0,3,2,FALSE
clan,0,0,3,2,FALSE
midst,0,0,3,2,FALSE
stray,0,0,3,2,FALSE
depressed,0,0,3,2,FALSE
experiences,0,0,3,2,FALSE
pervades,0,0,3,2,FALSE
immeasurable,0,0,3,2,FALSE
immutable,0,0,3,2,FALSE
thinkest,0,0,3,2,FALSE
fame,0,0,3,2,FALSE
innumerable,0,0,3,2,FALSE
constituents,0,0,3,2,FALSE
sensations,0,0,3,2,FALSE
centered,0,0,3,2,FALSE
success,0,0,3,2,FALSE
renounces,0,0,3,2,FALSE
attached,0,0,3,2,FALSE
attraction,0,0,3,2,FALSE
moves,0,0,3,2,FALSE
enthroned,0,0,3,2,FALSE
karma,0,0,3,2,FALSE
dost,0,0,3,2,FALSE
sinless,0,0,3,2,FALSE
motionless,0,0,3,2,FALSE
meditates,0,0,3,2,FALSE
fixing,0,0,3,2,FALSE
egotism,0,0,3,2,FALSE
perceives,0,0,3,2,FALSE
selfishness,0,0,3,2,FALSE
aversion,0,0,3,2,FALSE
viwaswana,0,0,3,2,FALSE
reborn,0,0,3,2,FALSE
changeless,0,0,3,2,FALSE
contented,0,0,3,2,FALSE
balanced,0,0,3,2,FALSE
realisation,0,0,3,2,FALSE
ere,0,0,3,2,FALSE
engendered,0,0,3,2,FALSE
ascetic,0,0,3,2,FALSE
dislikes,0,0,3,2,FALSE
meditating,0,0,3,2,FALSE
whence,0,0,3,2,FALSE
cow,0,0,3,2,FALSE
abides,0,0,3,2,FALSE
flows,0,0,3,2,FALSE
yea,0,0,3,2,FALSE
consciousness,0,0,3,2,FALSE
infatuation,0,0,3,2,FALSE
whoso,0,0,3,2,FALSE
upholder,0,0,3,2,FALSE
abide,0,0,3,2,FALSE
